,Python/is_empty1,Python/is_empty2,C++/is_empty_spot29,C++/is_empty_atva19,C++/is_empty_spot28,C++/old_is_empty,/result,aut/states,aut/edges,aut/sccs,aut/ntsccs,aut/nrsccs,aut/nrstates,aut/sets,aut/acc,/bench
794,0.1656052250182256,0.14362495997920632,0.025191867304965854,0.024895887600723653,0.025018434796947986,0.007545756420586258,TTTTTT,1,8,1,1,1,1,12,((Fin(0) & Fin(1) & Fin(2)) | (Inf(3) & (Inf(4) | Inf(5)))) & ((Fin(6) & Fin(7)) | Fin(8)) & (Inf(9) | Inf(10) | Inf(11)),ltlcross
795,0.1340677260013763,0.11586367600830272,0.022023345896741375,0.021900321799330415,0.021700075099943206,0.007608303000451997,TTTTTT,1,8,1,1,1,1,12,(((Inf(0) | Inf(1)) & Inf(2)) | (Fin(3) & Fin(4) & Fin(5))) & (Inf(6) | Inf(7) | Inf(8)) & (Fin(9) | (Fin(10) & Fin(11))),ltlcross
796,0.04674469060264528,0.025376151100499556,0.004668855160707608,0.004632579101016745,0.004614337260136381,0.027679638797417284,TTTTTT,3,24,1,1,1,3,9,((Fin(0) & Fin(1) & Fin(2)) | (Inf(3) & (Inf(4) | Inf(5)))) & Fin(6) & (Inf(7) | Fin(8)),ltlcross
797,0.12628335400950164,0.08011085219914094,0.010553324650391004,0.010361654797452501,0.010292145048151725,0.024725693999789654,TTTTTT,4,28,1,1,1,4,6,(Inf(0) | (Fin(1) & Inf(2))) & (Fin(3)|Fin(4)) & Inf(5),ltlcross
798,0.06895443819230422,0.04283578540198505,0.005710973360110074,0.005646957900607958,0.0056696292804554104,0.02615122509887442,TTTTTT,7,48,1,1,1,7,5,(Inf(0) | (Fin(1) & Inf(2))) & Fin(3) & Inf(4),ltlcross
799,0.21160742500796914,0.14871354500064626,0.027515160699840634,0.027157943602651356,0.027244397497270256,0.03210535289836116,TTTTTT,4,32,1,1,1,4,9,(Inf(0) | (Fin(1) & Inf(2))) & ((Fin(3) & Fin(4)) | Fin(5)) & (Inf(6) | Inf(7) | Inf(8)),ltlcross
800,0.08110315880039706,0.04657309020403773,0.00817969101946801,0.008146829380420969,0.008164213160052896,0.0288518376997672,TTTTTT,7,48,1,1,1,7,6,(Inf(0) | (Fin(1) & Inf(2))) & Fin(3) & (Inf(4) | Fin(5)),ltlcross
801,0.08034553219331428,0.04709894059924409,0.00803220646106638,0.007997262539574876,0.007980404699919745,0.029599084600340574,TTTTTT,7,48,1,1,1,7,6,(Inf(0) | (Fin(1) & Inf(2))) & Fin(3) & (Inf(4) | Fin(5)),ltlcross
802,0.06919825880322605,0.059542328596580776,0.011032881250139326,0.010959203299717047,0.010974669447750784,0.03164532520459033,TTTTTT,20,160,1,1,1,20,6,(Fin(2) | (Inf(0)&Inf(1))) & (Fin(3)|Fin(4)) & Inf(5),ltlcross
803,0.06904117519734428,0.060223432001657785,0.011028886001440696,0.011050451450864784,0.01098620840057265,0.032705279905349015,TTTTTT,20,160,1,1,1,20,6,((Inf(0)&Inf(1)) | Fin(2)) & Inf(5) & (Fin(3)|Fin(4)),ltlcross
804,0.05538318699691445,0.033458901598351076,0.007480796820018441,0.00742183908005245,0.007445473519619554,0.1138932915055193,TTTTTT,49,392,6,1,1,44,5,(Fin(2) | (Inf(0)&Inf(1))) & Fin(3) & Inf(4),ltlcross
805,0.07136687360471114,0.06058370559476316,0.013848255449556746,0.013604586600558832,0.013625058199977502,0.05109661299502477,TTTTTT,17,136,6,1,1,12,8,(Fin(2) | (Inf(0)&Inf(1))) & (Inf(3) | Inf(4)) & (Fin(5) | (Fin(6) & Fin(7))),ltlcross
806,0.0772523135994561,0.04284962700912729,0.012617408452206292,0.012557716749142855,0.012566567651811055,0.2990479610161856,TTTTTT,80,640,1,1,1,80,8,(Fin(2) | (Inf(0)&Inf(1))) & Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | Fin(7)))),ltlcross
807,0.18305282699293457,0.1362508269958198,0.0314391368010547,0.031138063495745882,0.031435727200005203,0.2344699460081756,TTTTTT,75,600,6,3,2,68,5,(Inf(0) | Fin(1)) & (Fin(2)|Fin(3)) & Inf(4),ltlcross
808,0.09177882280200719,0.0558866701903753,0.013930435851216316,0.013806397101143375,0.013838245751685463,0.17124225248699076,TTTTTT,115,800,18,3,2,96,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
809,0.09130859739379957,0.05549376039998606,0.01382289055036381,0.013778876850847156,0.013722061199950985,0.2007941949996166,TTTTTT,115,800,18,3,2,96,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
810,0.19019948749337345,0.14074358850484714,0.039219796197721736,0.038363779697101565,0.03825113659841008,0.19275063948589377,TTTTTT,55,440,6,3,2,48,7,(Inf(0) | Fin(1)) & (Inf(2) | Inf(3)) & (Fin(4) | (Fin(5) & Fin(6))),ltlcross
811,0.13042034549289383,0.07746459300396964,0.02555328619782813,0.024928254599217325,0.02500788010074757,0.5693393279798329,TTTTTT,183,1336,10,3,2,172,7,(Inf(0) | Fin(1)) & Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | Fin(6)))),ltlcross
812,0.08124118259875104,0.0713795972056687,0.01576434934977442,0.015155972051434218,0.015255574299953879,0.05121155120432377,TTTTTT,17,136,6,1,1,12,8,((Inf(0) & (Inf(1) | Inf(2))) | (Fin(3) & Fin(4))) & (Fin(5)|Fin(6)) & Inf(7),ltlcross
813,0.06226676140213385,0.03585146490368061,0.009484437659848481,0.009426705319201574,0.009403204140253365,0.12597824400290847,TTTTTT,49,392,6,1,1,44,7,((Inf(0) & (Inf(1) | Inf(2))) | (Fin(3) & Fin(4))) & Fin(5) & Inf(6),ltlcross
814,0.0825041750096716,0.07240365820471198,0.016311857348773627,0.015841183147858828,0.015950439151492902,0.0080077136203181,TTTTTT,4,32,1,1,1,4,10,((Inf(0) & (Inf(1) | Inf(2))) | (Fin(3) & Fin(4))) & (Inf(5) | Inf(6)) & (Fin(7) | (Fin(8) & Fin(9))),ltlcross
815,0.08023588919313625,0.0701054775970988,0.015550594250089488,0.015238393199979328,0.015209029248217121,0.007968896279344335,TTTTTT,4,32,1,1,1,4,10,((Fin(0) & Fin(1)) | (Inf(2) & (Inf(3) | Inf(4)))) & (Fin(5) | (Fin(6) & Fin(7))) & (Inf(8) | Inf(9)),ltlcross
816,0.08326292779529468,0.04502738320734352,0.01467018515104428,0.014598437049426139,0.014601640100590885,0.31672446901211515,TTTTTT,80,640,1,1,1,80,10,((Inf(0) & (Inf(1) | Inf(2))) | (Fin(3) & Fin(4))) & Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | Fin(9)))),ltlcross
817,0.17980475100921467,0.12966781298746355,0.033720464701764284,0.03360109759960324,0.03377878080355003,0.2500812340294942,TTTTTT,52,416,1,1,1,52,6,(Inf(0) | (Fin(1) & Inf(2))) & (Fin(3)|Fin(4)) & Inf(5),ltlcross
818,0.181088210985763,0.11754497649963014,0.027415237802779303,0.027591667301021517,0.027206478494917974,0.49331705004442483,TTTTTT,197,1336,6,1,1,192,5,(Inf(0) | (Fin(1) & Inf(2))) & Fin(3) & Inf(4),ltlcross
819,0.1975041665136814,0.145193896983983,0.05014737859601155,0.04980356140295043,0.050017266196664426,0.2699236780172214,TTTTTT,52,416,1,1,1,52,8,(Inf(0) | (Fin(1) & Inf(2))) & (Inf(3) | Inf(4)) & (Fin(5) | (Fin(6) & Fin(7))),ltlcross
820,0.2838000240153633,0.18615410599159077,0.07113283179933205,0.07084609540179372,0.07075567280407995,1.380924614786636,TTTTTT,371,2648,4,1,1,368,8,(Inf(0) | (Fin(1) & Inf(2))) & Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | Fin(7)))),ltlcross
821,0.2802964200382121,0.18513401251402684,0.07158863700460642,0.07334737159544602,0.066647642001044,1.7804091650759801,TTTTTT,371,2648,4,1,1,368,8,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & Inf(4))))) & Fin(5) & (Inf(6) | Fin(7)),ltlcross
822,0.07444321599323303,0.035723687999416144,0.0054065920994617045,0.005415682219900191,0.005339890560135245,0.03349536819732748,TTTTTT,16,114,1,1,1,16,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
823,0.07123052399838344,0.0355016224028077,0.005342937780078501,0.0052751884795725346,0.0053045217401813715,0.03729237579973414,TTTTTT,16,114,1,1,1,16,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
824,0.4479381460696459,0.3213603210169822,0.06257165219867603,0.06158004479948431,0.06157433300977573,0.16723881347570568,TTTTTT,17,204,1,1,1,17,10,(Inf(0) | Fin(1)) & (Inf(2) | (Inf(3)&Inf(4)) | (Fin(5) & Inf(6)) | Fin(7)) & (Fin(8)|Fin(9)),ltlcross
825,0.20116196299204603,0.10545711551094428,0.022966742602875456,0.022887704899767415,0.02293040180229582,0.38985072798095644,TTTTTT,46,433,1,1,1,46,9,(Inf(0) | Fin(1)) & Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | Fin(8)))))),ltlcross
826,0.07397535420022905,0.03679055779939518,0.005605260739102959,0.005641395880375057,0.005440404959954321,0.03295613860245794,TTTTTT,15,108,1,1,1,15,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
827,0.07069273240631446,0.03759943009936251,0.005487588819814846,0.0054262270801700655,0.005485624979482964,0.036553041497245434,TTTTTT,15,108,1,1,1,15,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
828,0.48547784599941224,0.36065688298549503,0.07152025420218706,0.06931418780004606,0.06942790159955621,0.17941821800195612,TTTTTT,18,220,1,1,1,18,10,(Inf(0) | Fin(1)) & (Inf(2) | (Inf(3)&Inf(4)) | (Fin(5) & Inf(6)) | Fin(7)) & (Fin(8)|Fin(9)),ltlcross
829,0.2044786874903366,0.1069385550217703,0.023361334105720742,0.023141648899763823,0.023177737201331185,0.40008077397942543,TTTTTT,45,425,1,1,1,45,9,(Inf(0) | Fin(1)) & Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | Fin(8)))))),ltlcross
830,0.09956671099644154,0.05121150540653616,0.010997929848963394,0.01092116000072565,0.011025880399392918,0.1278412364772521,TTTTTT,20,248,1,1,1,20,10,((Fin(0) & Fin(1)) | (Inf(2) & ((Inf(3)&Inf(4)) | (Fin(5) & Inf(6)) | Fin(7)))) & Fin(8) & Inf(9),ltlcross
831,0.40527452004607767,0.3404415160184726,0.06463942739646882,0.06431486540241167,0.06423557039815933,0.04016765779815614,TTTTTT,7,88,1,1,1,7,16,((Fin(0) & Fin(1)) | (Inf(2) & ((Inf(3)&Inf(4)) | (Fin(5) & Inf(6)) | Fin(7)))) & (Inf(8) | (Inf(9)&Inf(10)) | (Fin(11) & Inf(12)) | Fin(13)) & (Fin(14)|Fin(15)),ltlcross
832,0.20098815101664513,0.1385292884951923,0.030212644202401863,0.029805812903214247,0.030016923102084547,0.05991471739253029,TTTTTT,7,88,1,1,1,7,16,((Fin(0) & (Fin(1)|Fin(2)) & (Inf(3) | Fin(4)) & Inf(5)) | (Inf(6)&Inf(7))) & (Inf(8) | Inf(9)) & (Fin(10) | ((Fin(11)|Fin(12)) & (Inf(13) | Fin(14)) & Inf(15))),ltlcross
833,0.25545151403639466,0.12690976849989966,0.0355972564953845,0.035418474802281705,0.03550062899594195,0.846671613981016,TTTTTT,60,770,1,1,1,60,15,((Fin(0) & Fin(1)) | (Inf(2) & ((Inf(3)&Inf(4)) | (Fin(5) & Inf(6)) | Fin(7)))) & Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | Fin(14)))))),ltlcross
834,0.259202187997289,0.11319398551131599,0.024685711099300532,0.02454823689768091,0.024601599405286834,0.3206820850027725,TTTTTT,58,564,1,1,1,58,8,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | Fin(5)))))) & Fin(6) & Inf(7),ltlcross
835,1.418432875070721,0.8607653439976275,0.24493297102162614,0.24363081698538736,0.24463608500082046,0.8303175379987806,TTTTTT,56,730,1,1,1,56,14,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | Fin(5)))))) & (Inf(6) | (Inf(7)&Inf(8)) | (Fin(9) & Inf(10)) | Fin(11)) & (Fin(12)|Fin(13)),ltlcross
836,0.5145898180780932,0.23289813700830564,0.0673779445933178,0.06650823820382357,0.06664340200368316,1.8358966350206174,TTTTTT,123,1320,1,1,1,123,13,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | Fin(5)))))) & Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | Fin(12)))))),ltlcross
837,0.5177896979730576,0.20587885996792465,0.06675907940370962,0.06623506019823253,0.06617115399567411,1.971370149985887,TTTTTT,123,1320,1,1,1,123,13,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & Inf(6))))))) & Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & Inf(12))))),ltlcross
838,0.03516511709894985,0.004580002019647509,0.0013564021099591627,0.0013542779799900018,0.0013599613949190825,0.022131830599391833,TTTTTT,18,84,2,2,2,18,4,Fin(0) & (Inf(1)&Inf(3)) & Fin(2),ltlcross
839,0.032693674799520525,0.027842543798033147,0.005679750919807702,0.005618159458972514,0.005635262540308759,0.03601533210021444,TTTTTT,18,84,2,2,2,18,4,(Inf(0) | Fin(1)) & (Inf(2) | Fin(3)),ltlcross
840,0.030955731600988655,0.014329625200480223,0.0023945688299136236,0.0023674553097225728,0.002370964020374231,0.02103927590069361,TTTTTT,10,44,2,2,2,10,5,Fin(0) & (Inf(1)&Inf(4)) & (Fin(2)|Fin(3)),ltlcross
841,0.033908568398328495,0.004803842640249059,0.0012287402502261103,0.0012452244249288925,0.0012252157300827093,0.01882703125011176,TTTTTT,14,68,2,2,2,14,5,Fin(0) & Inf(1) & Fin(2) & (Inf(3) | Fin(4)),ltlcross
842,0.033172599197132516,0.01477187109994702,0.0026808711001649497,0.0026358874799916523,0.002631995560368523,0.03048716860357672,TTTTTT,17,82,2,2,2,17,5,((Inf(0)&Inf(1)) | Fin(2)) & Fin(3) & Inf(4),ltlcross
843,0.028934167901752517,0.024266352795530112,0.0036870437796460466,0.003670238140039146,0.0036244797601830215,0.0059850511606782675,TTTTTT,9,42,2,2,2,9,6,((Inf(0)&Inf(1)) | Fin(2)) & (Fin(3)|Fin(4)) & Inf(5),ltlcross
844,0.030700941698160022,0.015170507397851907,0.00263594314979855,0.002613285609986633,0.0026237346400739625,0.03121053079958074,TTTTTT,13,66,2,2,2,13,6,((Inf(0)&Inf(1)) | Fin(2)) & Fin(3) & (Inf(4) | Fin(5)),ltlcross
845,0.03444692519842647,0.004620040579466149,0.0014935406402219087,0.0014935805500135757,0.001489694454940036,0.024382691096980123,TTTTTT,17,74,2,2,2,17,5,Fin(0) & (Inf(1) | Fin(2)) & Fin(3) & Inf(4),ltlcross
846,0.02963467370136641,0.015261503198416904,0.003052757320110686,0.003018510389956646,0.0030475139000918717,0.024986021302174775,TTTTTT,9,42,2,2,2,9,6,Fin(0) & (Inf(1) | Fin(2)) & (Fin(3)|Fin(4)) & Inf(5),ltlcross
847,0.03124911800259724,0.004771813739789649,0.001245840649935417,0.0012371659799828194,0.0012356242700479925,0.020915530202910305,TTTTTT,13,58,2,2,2,13,6,Fin(0) & (Inf(1) | Fin(2)) & Fin(3) & (Inf(4) | Fin(5)),ltlcross
848,0.030654178297845648,0.026014763000421225,0.004647823699051514,0.004618134340271354,0.0046282491006422784,0.033018505899235606,TTTTTT,13,58,2,2,2,13,6,(Inf(0) | (Fin(1) & Inf(2))) & (Inf(3) | (Fin(4) & Inf(5))),ltlcross
849,0.1087111505039502,0.048141718597617,0.008026962580624969,0.00818652541958727,0.007965727860573679,0.062426669197157024,TTTTTT,31,248,5,4,1,25,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
850,0.10551370651228353,0.047888564795721324,0.007887610060861335,0.007884996579959988,0.007813748640473931,0.06742889960296453,TTTTTT,31,248,5,4,1,25,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
851,0.2647062530159019,0.12371493948739953,0.04030750900274142,0.03990682699950412,0.03997318419860676,0.3109436219674535,TTTTTT,31,512,5,4,1,25,10,(Inf(0) | Fin(1)) & (Fin(2)|Fin(3)) & ((Inf(4)&Inf(5)) | (Fin(6) & Inf(7)) | Fin(8) | Inf(9)),ltlcross
852,0.35663682798622176,0.21530727797653526,0.0450209814007394,0.044905452197417615,0.0450297093950212,0.7735243279021233,TTTTTT,79,935,5,4,3,77,9,(Inf(0) | Fin(1)) & Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | Fin(8)))))),ltlcross
853,0.10385109900380485,0.047058103804010896,0.007747129179770127,0.0077169461804442105,0.007703299520071596,0.05714023620821536,TTTTTT,28,224,5,4,1,22,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
854,0.09962581240106375,0.04698625660967082,0.007593654579250142,0.007520548020256684,0.007538963080151007,0.061359953600913286,TTTTTT,28,224,5,4,1,22,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
855,0.271549345983658,0.12871535948943347,0.04254369719419628,0.041940611007157715,0.04189858060562983,0.332463682978414,TTTTTT,32,536,5,4,1,26,10,(Inf(0) | Fin(1)) & (Fin(2)|Fin(3)) & ((Inf(4)&Inf(5)) | (Fin(6) & Inf(7)) | Fin(8) | Inf(9)),ltlcross
856,0.3364923920016736,0.20300434197997674,0.04325616540154442,0.04298481040168554,0.04275348879164085,0.7537763779982924,TTTTTT,75,888,5,4,3,73,9,(Inf(0) | Fin(1)) & Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | Fin(8)))))),ltlcross
857,0.1338622445182409,0.0655924933962524,0.01591755364788696,0.01579301724850666,0.01590924774936866,0.21185149298980832,TTTTTT,27,458,1,1,1,27,10,((Fin(0) & Fin(1)) | (Inf(2) & ((Inf(3)&Inf(4)) | (Fin(5) & Inf(6)) | Fin(7)))) & Fin(8) & Inf(9),ltlcross
858,0.24426755600143224,0.20193132397253066,0.04795165220275521,0.0479810333927162,0.04795526079833508,0.05354700919706375,TTTTTT,8,142,1,1,1,8,16,((Fin(0) & Fin(1)) | (Inf(2) & ((Inf(3)&Inf(4)) | (Fin(5) & Inf(6)) | Fin(7)))) & (Fin(8)|Fin(9)) & ((Inf(10)&Inf(11)) | (Fin(12) & Inf(13)) | Fin(14) | Inf(15)),ltlcross
859,0.3725785600254312,0.2866916930070147,0.061662226403132084,0.06107504839310422,0.06110918780323118,0.08707142659695818,TTTTTT,8,142,1,1,1,8,16,((Inf(0)&Inf(1)) | ((Fin(2)|Fin(3)) & (Inf(4) | Fin(5)) & Inf(6) & Fin(7))) & (Inf(8) | Inf(9)) & (Fin(10) | ((Fin(11)|Fin(12)) & (Inf(13) | Fin(14)) & Inf(15))),ltlcross
860,0.38869796600192785,0.19680076648364775,0.05582438140409067,0.055480894807260484,0.05574259259738028,1.4325707001262344,TTTTTT,83,1472,1,1,1,83,15,((Fin(0) & Fin(1)) | (Inf(2) & ((Inf(3)&Inf(4)) | (Fin(5) & Inf(6)) | Fin(7)))) & Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | Fin(14)))))),ltlcross
861,0.3299777999636717,0.14284566952846944,0.03230364149785601,0.03233838959713466,0.03241480669821613,0.46741340996231884,TTTTTT,75,853,1,1,1,75,8,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | Fin(5)))))) & Fin(6) & Inf(7),ltlcross
862,0.7453689280664548,0.36359060095855966,0.14801209652796388,0.14711488349712454,0.14737494348082691,1.2478385400027037,TTTTTT,68,1238,1,1,1,68,14,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | Fin(5)))))) & (Fin(6)|Fin(7)) & ((Inf(8)&Inf(9)) | (Fin(10) & Inf(11)) | Fin(12) | Inf(13)),ltlcross
863,0.7197136720642447,0.35090692597441375,0.10505277651827782,0.10410609701648355,0.10493961401516572,3.2274817099096254,TTTTTT,169,2355,1,1,1,169,13,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | Fin(5)))))) & Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | Fin(12)))))),ltlcross
864,0.6739357099868357,0.24971095600631088,0.09424636199837551,0.09417702939826995,0.0937014905968681,3.773324459907599,TTTTTT,169,2355,1,1,1,169,13,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & Inf(6))))))) & Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & Inf(12))))),ltlcross
865,0.09170688920421526,0.08113387940684333,0.022732438700040804,0.022631555900443346,0.022684094298165293,0.05806555540766567,TTTTTT,56,448,1,1,1,56,6,(Fin(2) | (Inf(0)&Inf(1))) & (Fin(3)|Fin(4)) & Inf(5),ltlcross
866,0.09120894100051373,0.08022200081031769,0.022648801398463547,0.022621477901702748,0.022590569400927053,0.1116895565064624,TTTTTT,56,448,1,1,1,56,6,((Inf(0)&Inf(1)) | Fin(2)) & Inf(5) & (Fin(3)|Fin(4)),ltlcross
867,0.1215070734906476,0.07286886860383675,0.025328100798651575,0.025182620098348707,0.02521369999740273,0.45654484000988305,TTTTTT,219,1752,22,1,1,198,5,(Fin(2) | (Inf(0)&Inf(1))) & Fin(3) & Inf(4),ltlcross
868,0.083363572799135,0.07347706619184464,0.020857082103611903,0.020448820601450278,0.0207221666991245,0.09316226539667696,TTTTTT,33,264,2,1,1,32,8,(Fin(2) | (Inf(0)&Inf(1))) & (Fin(3) | (Fin(4) & Fin(5))) & (Inf(6) | Inf(7)),ltlcross
869,0.17320180902606808,0.09718242401140742,0.038714404095662756,0.03856633499963209,0.03868000330403447,0.9608405600301921,TTTTTT,304,2432,1,1,1,304,8,(Fin(2) | (Inf(0)&Inf(1))) & Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | Fin(7)))),ltlcross
870,0.3232883220189251,0.2759786010137759,0.11113485399982892,0.11184659448917955,0.11082494250149466,0.7270716180792078,TTTTTT,279,2232,34,3,2,240,5,(Inf(0) | Fin(1)) & (Fin(2)|Fin(3)) & Inf(4),ltlcross
871,0.2297238790197298,0.1547313790069893,0.05821546940132975,0.05807926718844101,0.058544372802134606,0.7372558880597353,TTTTTT,537,4036,102,3,2,430,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
872,0.22733050398528576,0.15245810951455496,0.05883811200037599,0.05887134899385273,0.05895665499847382,0.822359379963018,TTTTTT,537,4036,102,3,2,430,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
873,0.31204587704269215,0.2632466360228136,0.11244312752387486,0.11153354300768115,0.11180565448012203,0.5942776579177007,TTTTTT,207,1656,34,3,2,168,7,(Inf(0) | Fin(1)) & (Fin(2) | (Fin(3) & Fin(4))) & (Inf(5) | Inf(6)),ltlcross
874,0.3492378260125406,0.23066581599414349,0.10000269900774583,0.09933967359829694,0.09989139540120959,2.37365311011672,TTTTTT,861,6172,48,3,2,808,7,(Inf(0) | Fin(1)) & Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | Fin(6)))),ltlcross
875,0.09661653720540926,0.08601782040204853,0.02625920730060898,0.02636110470048152,0.0264307085017208,0.10721113448380493,TTTTTT,33,264,2,1,1,32,8,((Fin(0) & Fin(1)) | ((Inf(2) | Inf(3)) & Inf(4))) & (Fin(5)|Fin(6)) & Inf(7),ltlcross
876,0.13816786601091735,0.07585075059905648,0.02995321500347927,0.029896262602414937,0.029826218698872253,0.4770788260502741,TTTTTT,219,1752,22,1,1,198,7,((Fin(0) & Fin(1)) | ((Inf(2) | Inf(3)) & Inf(4))) & Fin(5) & Inf(6),ltlcross
877,0.08267644379520789,0.07305386840598657,0.0178174743487034,0.01766685215116013,0.01771650184819009,0.009110639260616154,TTTTTT,8,64,1,1,1,8,10,((Fin(0) & Fin(1)) | ((Inf(2) | Inf(3)) & Inf(4))) & (Fin(5) | (Fin(6) & Fin(7))) & (Inf(8) | Inf(9)),ltlcross
878,0.11620151798706502,0.10187723548733629,0.022905031096888705,0.022753391496371476,0.02263149069622159,0.009185845340834931,TTTTTT,8,64,1,1,1,8,10,((Inf(0) & (Inf(1) | Inf(2))) | (Fin(3) & Fin(4))) & (Inf(5) | Inf(6)) & ((Fin(7) & Fin(8)) | Fin(9)),ltlcross
879,0.19304374550119974,0.09952479650382884,0.043684216996189205,0.04389920579269528,0.043706154206302014,1.0329183749854565,TTTTTT,304,2432,1,1,1,304,10,((Fin(0) & Fin(1)) | ((Inf(2) | Inf(3)) & Inf(4))) & Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | Fin(9)))),ltlcross
880,0.3026541900471784,0.25112394499592483,0.11940182049875148,0.11873337501310743,0.11840937001397833,0.643006035941653,TTTTTT,164,1312,1,1,1,164,6,(Inf(0) | (Fin(1) & Inf(2))) & (Fin(3)|Fin(4)) & Inf(5),ltlcross
881,0.5429398199776188,0.37834671704331413,0.1850230930140242,0.18344513600459322,0.18296620401088148,2.639535090420395,TTTTTT,1033,7660,20,1,1,1014,5,(Inf(0) | (Fin(1) & Inf(2))) & Fin(3) & Inf(4),ltlcross
882,0.32943964295554906,0.27491240500239655,0.14233032398624346,0.14046232801047154,0.14071321999654174,0.6847975280834362,TTTTTT,164,1312,1,1,1,164,8,(Inf(0) | (Fin(1) & Inf(2))) & (Fin(3) | (Fin(4) & Fin(5))) & (Inf(6) | Inf(7)),ltlcross
883,0.866863367962651,0.5922618799377233,0.3187267850153148,0.31516906002070755,0.3170691560371779,6.406026759650558,TTTTTT,1799,12444,4,1,1,1796,8,(Inf(0) | (Fin(1) & Inf(2))) & Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | Fin(7)))),ltlcross
884,0.8300239680102095,0.549290020018816,0.27794974599964917,0.27444286696845666,0.27571425604401156,8.548762599239126,TTTTTT,1799,12444,4,1,1,1796,8,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & Inf(4))))) & Fin(5) & (Inf(6) | Fin(7)),ltlcross
885,0.03310901540098712,0.003985668739769608,0.0007992181980516762,0.0007971787339774892,0.0007995007740100846,0.00723602224024944,TTTTTT,4,12,2,2,2,4,4,Fin(0) & (Inf(1)&Inf(3)) & Fin(2),ltlcross
886,0.029788419196847826,0.024657056998694315,0.003664643780211918,0.003611840400262736,0.003625328859779984,0.01458602370112203,TTTTTT,4,12,2,2,2,4,4,(Inf(0) | Fin(1)) & (Inf(2) | Fin(3)),ltlcross
887,0.030527906498173253,0.013519442698452622,0.0018028333349502646,0.001778548649745062,0.0017910855598165653,0.011695996002526955,TTTTTT,3,8,2,2,2,3,5,Fin(0) & (Inf(1)&Inf(2)) & (Fin(3)|Fin(4)),ltlcross
888,0.03260734559735283,0.003972533639753238,0.0008110209440346807,0.000813410647911951,0.0008134942799806595,0.008171493640402332,TTTTTT,4,12,2,2,2,4,5,Fin(0) & Inf(1) & Fin(2) & (Inf(3) | Fin(4)),ltlcross
889,0.031087947799824177,0.013625159999355674,0.0019593529900885187,0.0019372371750068851,0.0019348098197951914,0.013064835651312024,TTTTTT,3,10,2,2,2,3,5,((Inf(0)&Inf(1)) | Fin(2)) & Fin(3) & Inf(4),ltlcross
